technique,summary,success,error,latency,summary_length,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,news_id,category,subcategory,agency,original_length
Nova Pro V2.5,"O Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden) divulgou em fevereiro o relatório ""Estado do Clima, Extremos de Clima e Desastres no Brasil"" em 2025, que aponta o ano como um dos mais extremos climaticamente no Brasil, com recordes de temperatura, chuvas intensas e seca prolongada. O relatório destaca que 2025 foi o terceiro ano mais quente globalmente, com temperatura média 1,47°C acima do nível pré-industrial, e o sexto verão mais quente no Brasil desde 1961, segundo o Instituto Nacional de Meteorologia.",True,,1.8516666889190674,540,0.5698924731182796,0.5247524752475248,0.5463917525773198,0.30434782608695654,0.28,0.2916666666666667,0.3225806451612903,0.297029702970297,0.3092783505154639,3bfd02b1e446a279aa8f24179cd46118,Meio Ambiente e Sustentabilidade,Mudanças Climáticas,cemaden,6025
Nova Pro V2.5,"A partir de 23 de dezembro, a Comissão Nacional de Certificações intensifica um mutirão para regularizar a fila de análises no Cadastro Nacional de Pontos e Pontões de Cultura, que registrou um crescimento recorde nos últimos três anos. A comissão, composta por membros do poder público e da sociedade civil, ampliou seu quadro de 60 para 80 integrantes para alcançar a meta de zerar o tempo de espera das organizações culturais, garantindo que o prazo de análise não ultrapasse 90 dias. O mutirão segue até 2 de março de 2026 e visa atender ao aumento histórico de cadastros, que triplicou em três anos, chegando a quase 13 mil organizações certificadas.",True,,2.2334704399108887,655,0.6456692913385826,0.8282828282828283,0.7256637168141592,0.4603174603174603,0.5918367346938775,0.5178571428571429,0.3937007874015748,0.5050505050505051,0.44247787610619466,1e8a67535567b5a4b27e89736854e47f,"Cultura, Artes e Patrimônio",Cultura e Inovação,cultura,3925
Nova Pro V2.5,"Garopaba, localizada a 90 km de Florianópolis, atrai milhares de turistas durante a alta temporada com sua combinação de atrativos naturais, históricos, prática de esportes e gastronomia. A cidade, conhecida como a capital catarinense do surfe, oferece diversas praias com características distintas, trilhas ecológicas, centro histórico preservado e uma culinária à base de frutos do mar.",True,,1.1510205268859863,388,0.5873015873015873,0.44047619047619047,0.5034013605442177,0.22580645161290322,0.1686746987951807,0.19310344827586204,0.2698412698412698,0.20238095238095238,0.23129251700680273,71580d445aaf22ed62688988c1ed3c86,Turismo,Promoção Turística,turismo,4149
Nova Pro V2.5,"O Diário Oficial da União publicou a Portaria Nº 399/2026, que cria o Programa Nacional Cidades e Comunidades Amigas das Pessoas Idosas, com o objetivo de promover ações que assegurem autonomia, inclusão e participação plena da população idosa na vida comunitária. O programa integra a Rede Global de Cidades e Comunidades Amigas das Pessoas Idosas da OMS e prevê a adesão de entes federados para execução de ações federais, estaduais e municipais, com 12 eixos temáticos e diversos objetivos específicos para a melhoria da qualidade de vida dos idosos.",True,,1.7471470832824707,553,0.5882352941176471,0.6741573033707865,0.6282722513089005,0.40594059405940597,0.4659090909090909,0.43386243386243384,0.49019607843137253,0.5617977528089888,0.5235602094240838,portaria-cria-programa-nacional-cidades-e-comunidades-amigas-das-pessoas-idosas_174547,Desenvolvimento Social,Programas Sociais,secom,5513
Nova Pro V2.5,"O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou que a taxa de informalidade atingiu 37,5% no trimestre de novembro de 2025 a janeiro de 2026, o menor patamar desde julho de 2020, representando 38,5 milhões de trabalhadores informais. A redução é atribuída à queda do emprego sem carteira no setor privado e à expansão da cobertura de registro no CNPJ dos trabalhadores por conta própria.",True,,1.6429052352905273,405,0.7887323943661971,0.4745762711864407,0.5925925925925927,0.5857142857142857,0.3504273504273504,0.4385026737967914,0.5774647887323944,0.3474576271186441,0.43386243386243384,08a0cb305410cedae00e60293f92cc3e,Economia e Finanças,Fiscalização e Tributação,agencia_brasil,4822
Nova Pro V2.5,"O Instituto Nacional de Meteorologia (Inmet) emitiu alerta de chuvas volumosas nas regiões Norte e Nordeste, com risco de temporais, ventos fortes, alagamentos e deslizamentos, especialmente no sul da Bahia. O alerta, que varia entre “Perigo Potencial”, “Perigo” e “Grande Perigo”, prevê chuvas intensas com acumulados significativos e ventos de até 100 km/h, com risco de quedas de energia e danos estruturais.",True,,1.2413251399993896,411,0.734375,0.5465116279069767,0.6266666666666666,0.5238095238095238,0.38823529411764707,0.44594594594594594,0.65625,0.4883720930232558,0.5599999999999999,62094de34788b9139a8d9dc73a330500,Meio Ambiente e Sustentabilidade,Conservação Ambiental,agencia_brasil,3975
Nova Pro V2.5,"A Agência Nacional de Mineração (ANM) prorrogou o prazo para envio do Relatório Anual de Lavra (RAL) de 16 de março para 31 de março, unificando o calendário para todos os titulares de direitos minerários. A medida, proposta pelas equipes técnicas, visa evitar sobrecargas nos sistemas e simplificar a gestão do processo. A ANM recomenda que os titulares realizem o envio fora dos horários de pico para garantir maior estabilidade no acesso.",True,,1.6478533744812012,441,0.6829268292682927,0.8888888888888888,0.7724137931034482,0.6296296296296297,0.8225806451612904,0.7132867132867133,0.573170731707317,0.746031746031746,0.6482758620689654,750cfdde39415adbea481951046f4b35,Economia e Finanças,Fiscalização e Tributação,anm,1279
Nova Pro V2.5,"O Ministério das Comunicações doou 500 computadores para as casas de promoção da igualdade racial em todo o Brasil, durante a inauguração da primeira Casa da Igualdade Racial do país no Rio de Janeiro. A doação, realizada em parceria com o Ministério da Igualdade Racial, visa fortalecer o combate ao racismo e ampliar a inclusão digital, com 10 computadores sendo instalados em cada Casa da Igualdade Racial que será lançada em 2026 em diversas cidades do Brasil.",True,,1.1321210861206055,464,0.5465116279069767,0.746031746031746,0.6308724832214765,0.3411764705882353,0.46774193548387094,0.39455782312925175,0.4069767441860465,0.5555555555555556,0.4697986577181208,ministerio-das-comunicacoes-doa-500-computadores-para-fortalecer-atendimento-a-populacao-na-1a-casa_1789b6,Comunicações e Mídia,Comunicação Digital,mcom,2751
Nova Pro V2.5,"O Fundo Nacional de Desenvolvimento da Educação (FNDE) apresentou avanços em governança e projetou melhora nos indicadores do Índice de Governança e Gestão Pública (IESGo) do TCU para 2025, após implementar medidas corretivas e reforçar comitês, normas e controles internos. Durante o Fórum de Governança e Estratégia, a presidente do FNDE, Fernanda Pacobahyba, destacou o plano de reestruturação da gestão baseado em gestão estratégica monitorada, mecanismos de conformidade e ética, e decisões fundamentadas por colegiados.",True,,1.5301804542541504,525,0.6739130434782609,0.3425414364640884,0.45421245421245415,0.37362637362637363,0.18888888888888888,0.25092250922509224,0.45652173913043476,0.23204419889502761,0.30769230769230765,7dac181f17a69884fd1fb45b845edcb9,Políticas Públicas e Governança,Planejamento Governamental,fnde,5396
Nova Pro V2.5,"O arqueólogo do Instituto do Patrimônio Histórico e Artístico Nacional (Iphan) Rômulo Macêdo lançou, no dia 20 de fevereiro, o Atlas Arqueológico do Tocantins, uma obra de divulgação científica que visa democratizar o acesso às informações sobre o patrimônio arqueológico do estado. O livro, disponível em versão digital para download gratuito, reúne e analisa dados coletados ao longo de quase 10 anos de pesquisa, apresentando um panorama acessível da temática.",True,,1.2171266078948975,463,0.7386363636363636,0.7831325301204819,0.7602339181286549,0.5862068965517241,0.6219512195121951,0.6035502958579881,0.5227272727272727,0.5542168674698795,0.5380116959064327,4db085db7d1e6943d88fc504a20e971c,"Cultura, Artes e Patrimônio",Preservação do Patrimônio,iphan,2447
Nova Pro V2.5,"O Instituto do Patrimônio Histórico e Artístico Nacional (Iphan) participou da Expo Turismo Maranhão 2026, realizada de 12 a 14 de março em São Luís (MA), com um estande dedicado à apresentação de suas ações no estado. O estande destacou o papel do patrimônio cultural para o fortalecimento da identidade local e o desenvolvimento do turismo, apresentando ações de salvaguarda, iniciativas educativas e programas de valorização do patrimônio.",True,,1.1420583724975586,442,0.675,0.6923076923076923,0.6835443037974683,0.5063291139240507,0.5194805194805194,0.5128205128205129,0.5625,0.5769230769230769,0.5696202531645569,2cd60b91874a585a47c3d522fd2c4482,"Cultura, Artes e Patrimônio",Preservação do Patrimônio,iphan,2303
Nova Pro V2.5,"O Operador Nacional do Sistema Elétrico (ONS), a Câmara de Comercialização de Energia Elétrica (CCEE) e a Empresa de Pesquisa Energética (EPE) publicaram uma Nota Técnica Conjunta que atualiza a metodologia de calibração dos parâmetros do CVaR (Conditional Value at Risk) no setor elétrico brasileiro. A revisão, aprovada pelo Comitê de Monitoramento do Setor Elétrico (CMSE), visa ampliar a transparência, a previsibilidade e a aderência da modelagem à dinâmica real da operação do sistema, incorporando contribuições de uma consulta pública e eliminando a exigência de definição prévia de um nível de tolerância para atendimento à Curva de Referência de Armazenamento (CRef).",True,,1.7460706233978271,677,0.6147540983606558,0.6696428571428571,0.641025641025641,0.4380165289256198,0.4774774774774775,0.4568965517241379,0.5245901639344263,0.5714285714285714,0.5470085470085471,4175540204f806df4bd8162a81c675c4,Energia e Recursos Minerais,Políticas Energéticas,mme,3460
Nova Pro V2.5,"O Instituto Nacional do Seguro Social (INSS) promove neste fim de semana (21 e 22 de fevereiro) mutirões de atendimento em todo o país, com mais de 15 mil vagas para perícias médicas e avaliações sociais. Os agendamentos podem ser feitos pelo aplicativo ou site Meu INSS ou pela Central 135.",True,,1.230644941329956,291,0.8571428571428571,0.5714285714285714,0.6857142857142857,0.7090909090909091,0.46987951807228917,0.5652173913043479,0.6785714285714286,0.4523809523809524,0.5428571428571429,c8c018d8467084f3aa5ca90e9e5715ac,Saúde,Sistema Único de Saúde (SUS),inss,4854
Nova Pro V2.5,"O Irã atacou várias bases norte-americanas no Oriente Médio em retaliação ao ataque sofrido neste sábado (28), segundo a rede Al Jazeera. O governo iraniano confirmou o ataque a bases dos EUA em Bahrein, Kuwait, Catar e Emirados Árabes Unidos. A Guarda Revolucionária iraniana declarou que alvos militares de Israel e dos EUA na região foram atingidos por mísseis iranianos.",True,,1.030113935470581,374,0.6176470588235294,0.4827586206896552,0.5419354838709678,0.40298507462686567,0.313953488372093,0.3529411764705882,0.4852941176470588,0.3793103448275862,0.42580645161290326,989909495f1f65c1e3dd396f7816e534,Relações Internacionais e Diplomacia,Acordos Internacionais,agencia_brasil,1198
Nova Pro V2.5,"A Secretaria Nacional de Políticas Penais (SENAPPEN) publicou duas Atas de Registro de Preços (ARP) para aquisição de equipamentos de inteligência penal, totalizando R$ 41.248.640,00. A ARP n° 93/2025 prevê a compra de 28 georradares por R$ 21.528.640,00, e a ARP n° 94/2025, 34 kits de varredura portátil por R$ 19.720.000,00, ambos com validade de 1 ano. A iniciativa visa fortalecer a capacidade operacional em inspeções, varreduras técnicas e mitigação de riscos nas unidades prisionais.",True,,1.4394252300262451,491,0.5851063829787234,0.5978260869565217,0.5913978494623657,0.4838709677419355,0.4945054945054945,0.4891304347826087,0.5531914893617021,0.5652173913043478,0.5591397849462365,881e2e8e4a76a02591ad80ef89a46b03,Segurança Pública,Combate ao Crime Organizado,senappen,2505
Nova Pro V2.5,"O Ministério do Turismo iniciou uma nova etapa do projeto Experiências do Brasil – Assentamentos, promovendo oficinas de capacitação em assentamentos da reforma agrária em Mato Grosso, Minas Gerais, Alagoas e Pará. A iniciativa, em parceria com o Instituto Federal do Maranhão (IFMA), visa qualificar moradores para estruturar, comunicar e promover experiências turísticas baseadas na cultura, natureza e modo de vida do campo, com o objetivo de valorizar os territórios da reforma agrária e estimular o desenvolvimento local sustentável.",True,,1.2321534156799316,538,0.7272727272727273,0.7191011235955056,0.7231638418079096,0.5747126436781609,0.5681818181818182,0.5714285714285714,0.6363636363636364,0.6292134831460674,0.6327683615819208,5cb0b9bc1a6553fa0ca3f9b2c5de2d4b,Turismo,Capacitação e Qualificação,turismo,3451
Nova Pro V2.5,"O presidente Luiz Inácio Lula da Silva participa nesta sexta-feira, 6 de março, no Rio de Janeiro, da inauguração do anel viário e túnel de Campo Grande e da entrega de moradias na Comunidade do Aço. As agendas, que visam a melhoria da infraestrutura viária e habitacional, contam com a presença do prefeito Eduardo Paes.",True,,1.0288143157958984,321,0.71875,0.5542168674698795,0.6258503401360545,0.4126984126984127,0.3170731707317073,0.35862068965517246,0.5625,0.43373493975903615,0.4897959183673469,3ecf0f59f384f7811cdd97af7d11afaf,Infraestrutura e Transportes,Obras Públicas,planalto,1741
Nova Pro V2.5,"O Ministério da Gestão e da Inovação em Serviços Públicos (MGI) publicou no Diário Oficial da União (DOU) a Portaria MGI Nº 11.168, de 12 de dezembro de 2025, que autoriza a Comissão Nacional de Energia Nuclear (CNEN) a nomear 100 candidatos aprovados no concurso deste ano. Os cargos incluem 25 analistas em Ciência e Tecnologia, 11 pesquisadores, 42 tecnologistas e 22 técnicos, com seis vagas destinadas ao CRCN-NE/CNEN. A portaria também se aplica à ANSN.",True,,1.7474391460418701,459,0.797752808988764,0.8160919540229885,0.8068181818181818,0.6931818181818182,0.7093023255813954,0.7011494252873564,0.7752808988764045,0.7931034482758621,0.7840909090909092,f5c11784cac5841045fe969827231efe,"Ciência, Tecnologia e Inovação",Pesquisa Científica,crcnne,610
Nova Pro V2.5,"O presidente Lula, acompanhado do ministro das Cidades, Jader Filho, visitou neste sábado (28/02) os municípios de Juiz de Fora e Ubá, atingidos pelas chuvas intensas, e se reuniu com prefeitos para avaliar os danos e articular medidas emergenciais. O Ministério das Cidades se comprometeu a disponibilizar recursos para cada família que teve sua moradia destruída, por meio do programa Compra Assistida do Minha Casa, Minha Vida.",True,,1.2339258193969727,430,0.6438356164383562,0.4051724137931034,0.49735449735449727,0.5138888888888888,0.3217391304347826,0.3957219251336898,0.5753424657534246,0.3620689655172414,0.44444444444444436,e90bee24baa15fd702328d2c6b9a4392,Infraestrutura e Transportes,Obras Públicas,cidades,3177
Nova Pro V2.5,"A Secretaria Nacional de Registro, Monitoramento e Pesquisa (SERMOP) do Ministério da Pesca e Aquicultura (MPA) retomou a Estatística Pesqueira Nacional e lançou o Boletim da Estatística Pesqueira e Aquícola 2023-2024. A SERMOP também reforçou o combate a fraudes no Registro Geral da Atividade de Pesca e Aquicultura (RGP) e no pagamento do Seguro-defeso, cancelando mais de 312 mil cadastros irregulares em 2025.",True,,1.642676591873169,414,0.9583333333333334,0.4825174825174825,0.641860465116279,0.8591549295774648,0.4295774647887324,0.5727699530516432,0.9305555555555556,0.46853146853146854,0.6232558139534884,9dc8199530098cc1ee3d4aeeb87f9eda,"Agricultura, Pecuária e Abastecimento",,mpa,5535
Nova Pro V2.5,"O programa Sem Censura desta quinta-feira (19/3) recebeu Eri Johnson para falar sobre a peça ""Aluga-se Um Namorado"" e Marcelo Skaf, oceanógrafo e autor do livro “Pelos Mares do Mundo 2”, para discutir sua relação com o oceano e fotografia subaquática. Também esteve presente Gustavo Ziller, montanhista que conquistou o Monte Everest e lançou o livro “Escalando sonhos - o que senti no topo do mundo”. A debatedora do dia foi a jornalista de esportes da TV Brasil, Marilia Arrigoni.",True,,1.4687752723693848,482,0.7386363636363636,0.7303370786516854,0.7344632768361583,0.4482758620689655,0.4431818181818182,0.44571428571428573,0.5340909090909091,0.5280898876404494,0.5310734463276836,eri-johnson-marcelo-skaf-e-gustavo-ziller-no-sem-censura_87acd6,"Cultura, Artes e Patrimônio",Eventos Culturais,tvbrasil,1119
Nova Pro V2.5,"A Agência Nacional de Vigilância Sanitária (Anvisa) publicou uma resolução determinando a apreensão de canetas emagrecedoras e medicamentos sem registro no Brasil, incluindo produtos como Lipoless, Retatrutide, Tirzec, Lipoland, T.G e Natu Sec. A resolução também proíbe a comercialização do Soft Cann Canabidiol por falta de autorização da Veris Produtos para Saúde LTDA.",True,,1.0628418922424316,372,0.6615384615384615,0.8269230769230769,0.7350427350427349,0.4375,0.5490196078431373,0.48695652173913045,0.5846153846153846,0.7307692307692307,0.6495726495726495,879621af0bfc6786459131cd6578e93a,Saúde,Vigilância Sanitária,anvisa,2324
Nova Pro V2.5,"A Agência Nacional de Saúde Suplementar (ANS) aprovou a inclusão do medicamento Risanquizumabe no Rol de Procedimentos e Eventos em Saúde, com cobertura obrigatória a partir de 4/5/2026 para beneficiários com retocolite ulcerativa de forma moderada a grave. O Risanquizumabe, indicado para pacientes adultos com resposta inadequada a outros tratamentos, passou por avaliações técnicas e consultas públicas antes da aprovação.",True,,1.069380521774292,425,0.7083333333333334,0.4722222222222222,0.5666666666666667,0.4647887323943662,0.308411214953271,0.37078651685393255,0.5555555555555556,0.37037037037037035,0.4444444444444445,fba2454e73bdc1f5b18b6450ceff9834,Saúde,Sistema Único de Saúde (SUS),ans,2165
Nova Pro V2.5,"O Fórum Internacional de Policiamento Inteligente e de Centros de Fusão, iniciado em 10 de março na sede da Polícia Rodoviária Federal (PRF), reúne especialistas nacionais e internacionais para discutir estratégias de segurança pública baseadas em inteligência e evidências. A iniciativa, promovida pelo Ministério da Justiça e Segurança Pública (MJSP) e pela PRF, visa fortalecer a integração entre União, estados e municípios no combate ao crime organizado, com enfoque na padronização de protocolos, gestão de crises e criação de centros de fusão de inteligência.",True,,1.6435346603393555,566,0.7102803738317757,0.7307692307692307,0.7203791469194313,0.5377358490566038,0.5533980582524272,0.5454545454545454,0.4485981308411215,0.46153846153846156,0.4549763033175356,b0493edae895c0cdf699465270eb8bfb,Segurança Pública,Combate ao Crime Organizado,mj,3983
Nova Pro V2.5,"A Agência Nacional de Transportes Terrestres (ANTT) realizou a sexta edição do InfraTalks 2025, com o tema “O papel das concessões na sustentabilidade, conectividade e transformação”, na B3 antes do leilão da BR-381/MG/SP. O evento, que marcou o encerramento de um ciclo de debates iniciado em fevereiro, reuniu autoridades e especialistas para discutir inovação, conectividade e práticas ESG no setor rodoviário.",True,,1.232877254486084,413,0.7916666666666666,0.5643564356435643,0.6589595375722543,0.5774647887323944,0.41,0.47953216374269003,0.6527777777777778,0.46534653465346537,0.5433526011560694,895e1a25c9b08d1ded9be0327d08aa36,Infraestrutura e Transportes,Logística e Transporte,antt,3639
Nova Pro V2.5,"O Ministério da Saúde atualizou as regras para registro, envio, monitoramento e consolidação das informações de produção dos Centros de Especialidades Odontológicas (CEO) e dos Laboratórios Regionais de Próteses Dentárias (LRPD), estabelecendo o Sistema de Informação para a Atenção Primária à Saúde (Siaps) como o sistema oficial para o acompanhamento da produção dos serviços bucais especializados no Sistema Único de Saúde (SUS). A nova regulamentação migra o cadastramento dos CEO e LRPD, bem como a verificação das informações das unidades de saúde, do Sistema de Informações Ambulatoriais (SIA/SUS) para o Siaps e o Cadastro Nacional de Estabelecimentos de Saúde (Cnes), visando obter informações mais qualificadas e consistentes para melhor planejamento e uso dos recursos públicos.",True,,2.1571521759033203,789,0.6762589928057554,0.94,0.7866108786610878,0.6231884057971014,0.8686868686868687,0.7257383966244726,0.60431654676259,0.84,0.702928870292887,ab2f4f205e21cb140b44c5e7ccefa7e9,Saúde,Programas e Projetos em Saúde,saude,4747
Nova Pro V2.5,"O Ministério das Comunicações, por meio do programa Computadores para Inclusão, doou 3.319 equipamentos para o Ceará e promoveu 5.153 formações em informática e manutenção, qualificando jovens para o setor de tecnologia. O programa, que já doou 70 mil computadores em todo o Brasil, visa ampliar o acesso à tecnologia e à capacitação profissional, baseando-se na economia circular e na preservação do meio ambiente.",True,,1.4337513446807861,415,0.5753424657534246,0.5675675675675675,0.5714285714285713,0.3333333333333333,0.3287671232876712,0.33103448275862074,0.3150684931506849,0.3108108108108108,0.3129251700680272,3597898b99442584605f2e23dd341bc0,Educação,Educação Profissional e Capacitação,mcom,2202
Nova Pro V2.5,"O Instituto Nacional de Educação de Surdos (INES) iniciou em dezembro uma série de trabalhos de engenharia no Colégio de Aplicação (CAp/INES), incluindo a reforma da cozinha, a reforma parcial do telhado do prédio principal e a recuperação do Pátio A. Após dois meses, os espaços comuns já foram liberados para circulação, com parte das obras concluídas em fevereiro.",True,,1.131894588470459,367,0.7464788732394366,0.5463917525773195,0.6309523809523809,0.5714285714285714,0.4166666666666667,0.48192771084337344,0.5915492957746479,0.4329896907216495,0.5000000000000001,f2689e17f598b276667628bafe7c4068,Educação,Ensino Básico,ines,2910
