technique,summary,success,error,latency,summary_length,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,news_id,category,subcategory,agency,original_length
Hybrid Nova Pro V2,"De acordo com o relatório Estado do Clima, Extremos de Clima e Desastres no Brasil em 2025, divulgado pelo Cemaden em fevereiro, 2025 foi o terceiro ano mais quente já registrado globalmente, com temperatura média 1,47°C acima do nível pré-industrial. O Brasil registrou recordes de temperatura, chuvas intensas, seca prolongada em centenas de municípios e sete ondas de calor, evidenciando a crescente variabilidade climática.",True,,1.4422476291656494,427,0.5277777777777778,0.37623762376237624,0.4393063583815029,0.2112676056338028,0.15,0.1754385964912281,0.2916666666666667,0.2079207920792079,0.2427745664739884,3bfd02b1e446a279aa8f24179cd46118,Meio Ambiente e Sustentabilidade,Mudanças Climáticas,cemaden,6025
Hybrid Nova Pro V2,"A Comissão Nacional de Certificações, composta por representantes do poder público e da sociedade civil, iniciou um mutirão para zerar a fila de análises no Cadastro Nacional de Pontos e Pontões de Cultura, que registrou um aumento recorde de cadastros nos últimos três anos. O número de membros da comissão foi ampliado de 60 para 80, com o objetivo de regularizar o tempo de espera das organizações culturais e garantir que o prazo de análise não ultrapasse 90 dias. O cadastro é coordenado pelo Ministério da Cultura (MinC) e é o principal instrumento da Política Nacional Cultura Viva (PNCV).",True,,1.4323065280914307,596,0.7117117117117117,0.797979797979798,0.7523809523809525,0.5545454545454546,0.6224489795918368,0.5865384615384616,0.6036036036036037,0.6767676767676768,0.6380952380952382,1e8a67535567b5a4b27e89736854e47f,"Cultura, Artes e Patrimônio",Cultura e Inovação,cultura,3925
Hybrid Nova Pro V2,"Garopaba, conhecida como a capital catarinense do surfe, oferece um contraste entre vibração jovem e ondas perfeitas, e águas calmas, dunas douradas e um centro histórico. O destino promove esportes ao ar livre, trilhas ecológicas e paisagens que misturam lagoas e Mata Atlântica. O litoral de Garopaba, recortado por morros e enseadas, varia de mar tranquilo a ondas de classe mundial, atraindo surfistas e banhistas durante o dia e tornando-se o centro da vida noturna à noite. A Praia da Silveira, cercada por morros verdes e com poucas construções, é um santuário para o surfe e para aqueles que buscam natureza intocada.",True,,2.15392804145813,625,0.34579439252336447,0.44047619047619047,0.387434554973822,0.05660377358490566,0.07228915662650602,0.06349206349206349,0.1308411214953271,0.16666666666666666,0.14659685863874344,71580d445aaf22ed62688988c1ed3c86,Turismo,Promoção Turística,turismo,4149
Hybrid Nova Pro V2,"O Diário Oficial da União publicou a Portaria Nº 399/2026, que cria o Programa Nacional Cidades e Comunidades Amigas das Pessoas Idosas, assinado pela ministra dos Direitos Humanos e da Cidadania, Macaé Evaristo. O programa visa promover ações inclusivas e acessíveis para a população idosa, garantindo sua autonomia e participação plena na comunidade. A iniciativa envolve ações federais e adesões de estados, municípios e do Distrito Federal, além de parcerias com a sociedade civil.",True,,1.3012301921844482,485,0.5411764705882353,0.5168539325842697,0.5287356321839081,0.27380952380952384,0.26136363636363635,0.26744186046511625,0.36470588235294116,0.34831460674157305,0.3563218390804597,portaria-cria-programa-nacional-cidades-e-comunidades-amigas-das-pessoas-idosas_174547,Desenvolvimento Social,Programas Sociais,secom,5513
Hybrid Nova Pro V2,"A taxa de informalidade no Brasil atingiu 37,5% no trimestre de novembro de 2025 a janeiro de 2026, o menor patamar desde julho de 2020, representando 38,5 milhões de trabalhadores informais. A queda é atribuída à redução do emprego sem carteira no setor privado e à maior cobertura de registro no CNPJ dos trabalhadores autônomos. O rendimento médio dos trabalhadores chegou a R$ 3.652, o mais alto da série, com aumento de 2,8% no trimestre e 5,4% na comparação anual.",True,,1.9999909400939941,470,0.8202247191011236,0.6186440677966102,0.7053140096618358,0.6704545454545454,0.5042735042735043,0.5756097560975609,0.6966292134831461,0.5254237288135594,0.5990338164251209,08a0cb305410cedae00e60293f92cc3e,Economia e Finanças,Fiscalização e Tributação,agencia_brasil,4822
Hybrid Nova Pro V2,"O Instituto Nacional de Meteorologia (Inmet) emitiu um alerta de chuvas volumosas para as regiões Norte e Nordeste, com acumulado significativo de precipitação entre hoje (27) e domingo (1º). Os avisos variam entre ""Perigo Potencial"", ""Perigo"" e ""Grande Perigo"", indicando possibilidade de temporais com ventos fortes, alagamentos, quedas de energia e deslizamentos de encostas, especialmente no sul da Bahia. A previsão é de chuvas superiores a 60 milímetros por hora ou acima de 100 mm/dia em algumas áreas, com ventos intensos entre 60 a 100 km/h. O alerta também inclui os estados de Minas Gerais, Espírito Santo, Tocantins, Pará, norte do Mato Grosso e Amazonas.",True,,2.3403592109680176,667,0.5892857142857143,0.7674418604651163,0.6666666666666666,0.40540540540540543,0.5294117647058824,0.45918367346938777,0.41964285714285715,0.5465116279069767,0.47474747474747475,62094de34788b9139a8d9dc73a330500,Meio Ambiente e Sustentabilidade,Conservação Ambiental,agencia_brasil,3975
Hybrid Nova Pro V2,"Os titulares de direitos minerários com vencimento em 16 de março agora têm até 31 de março para enviar o documento! 2692bf5d-5dd9-4af9-90d9-872b4179deb3.jpg. Essa prorrogação unifica o calendário com os demais titulares e visa evitar sobrecargas nos sistemas e simplificar a gestão do processo. A Agência Nacional de Mineração (ANM) recomenda que os titulares não deixem o envio para a última hora e realizem a transmissão fora dos horários de pico. O novo prazo para envio do Relatório Anual de Atividades de Lavra (RAL), válido para todos os titulares, é 31 de março de 2026.",True,,2.2569828033447266,578,0.504424778761062,0.9047619047619048,0.6477272727272727,0.4107142857142857,0.7419354838709677,0.528735632183908,0.2743362831858407,0.49206349206349204,0.35227272727272724,750cfdde39415adbea481951046f4b35,Economia e Finanças,Fiscalização e Tributação,anm,1279
Hybrid Nova Pro V2,"O Ministério das Comunicações doou 500 computadores às casas de promoção da igualdade racial em todo o Brasil, durante a inauguração da primeira Casa da Igualdade Racial no Rio de Janeiro. Essa iniciativa, em parceria com o Ministério da Igualdade Racial, visa fortalecer o combate ao racismo e ampliar a inclusão digital. Em 2026, serão lançadas Casas da Igualdade Racial em diversas cidades, todas equipadas com 10 computadores cada, conforme o Acordo de Cooperação Técnica (ACT) firmado entre os ministérios.",True,,1.2342824935913086,511,0.5054945054945055,0.7301587301587301,0.5974025974025974,0.32222222222222224,0.46774193548387094,0.381578947368421,0.38461538461538464,0.5555555555555556,0.4545454545454546,ministerio-das-comunicacoes-doa-500-computadores-para-fortalecer-atendimento-a-populacao-na-1a-casa_1789b6,Comunicações e Mídia,Comunicação Digital,mcom,2751
Hybrid Nova Pro V2,"O Fundo Nacional de Desenvolvimento da Educação (FNDE) realizou em Brasília o Fórum de Governança e Estratégia, apresentando avanços institucionais e resultados recentes no Índice de Governança e Gestão Pública (IESGo) do Tribunal de Contas da União (TCU). A presidente do FNDE, Fernanda Pacobahyba, destacou o plano de reestruturação da gestão, baseado em gestão estratégica monitorada, mecanismos de conformidade e ética, e decisões fundamentadas por colegiados. A simulação para 2025 indica uma elevação generalizada dos indicadores de governança do TCU após medidas corretivas e reforço de comitês, normas e controles internos.",True,,1.8330979347229004,631,0.7053571428571429,0.43646408839779005,0.5392491467576792,0.4144144144144144,0.25555555555555554,0.3161512027491409,0.5178571428571429,0.32044198895027626,0.3959044368600683,7dac181f17a69884fd1fb45b845edcb9,Políticas Públicas e Governança,Planejamento Governamental,fnde,5396
Hybrid Nova Pro V2,"O arqueólogo Rômulo Macêdo, do Instituto do Patrimônio Histórico e Artístico Nacional (Iphan), lançou em 20 de fevereiro o Atlas Arqueológico do Tocantins. A obra, resultado de quase 10 anos de pesquisa, reúne e analisa publicações sobre o patrimônio arqueológico do estado, visando democratizar o acesso a essas informações. O Atlas, com mais de 150 páginas, inclui fotos, tabelas, referências e dados coletados em visitas de campo, contribuindo para ações de educação patrimonial.",True,,1.5475163459777832,482,0.6333333333333333,0.6867469879518072,0.6589595375722543,0.4943820224719101,0.5365853658536586,0.5146198830409358,0.5555555555555556,0.6024096385542169,0.5780346820809249,4db085db7d1e6943d88fc504a20e971c,"Cultura, Artes e Patrimônio",Preservação do Patrimônio,iphan,2447
Hybrid Nova Pro V2,"O Instituto do Patrimônio Histórico e Artístico Nacional (Iphan) participou da Expo Turismo Maranhão 2026, realizada em março no Ceprama, em São Luís (MA), destacando o papel do patrimônio cultural no fortalecimento da identidade local e no desenvolvimento do turismo. Durante o evento, servidores do Iphan compartilharam informações sobre projetos e políticas públicas de preservação e valorização do patrimônio cultural brasileiro. O estande institucional apresentou ações de salvaguarda e proteção dos bens culturais maranhenses, além de iniciativas educativas e premiações como o Prêmio Rodrigo Melo Franco de Andrade e o Prêmio Luiz de Castro Faria.",True,,1.7458672523498535,654,0.5130434782608696,0.7564102564102564,0.6113989637305699,0.41228070175438597,0.6103896103896104,0.4921465968586387,0.41739130434782606,0.6153846153846154,0.4974093264248704,2cd60b91874a585a47c3d522fd2c4482,"Cultura, Artes e Patrimônio",Preservação do Patrimônio,iphan,2303
Hybrid Nova Pro V2,"Foi publicada a Nota Técnica Conjunta pelo Operador Nacional do Sistema Elétrico (ONS), Câmara de Comercialização de Energia Elétrica (CCEE) e Empresa de Pesquisa Energética (EPE), apresentando a atualização da metodologia de calibração dos parâmetros do CVaR (Conditional Value at Risk) no setor elétrico brasileiro. A revisão, aprovada pelo Comitê de Monitoramento do Setor Elétrico (CMSE), visa maior transparência, previsibilidade e aderência à dinâmica real da operação do sistema, incorporando contribuições da Consulta Pública nº 186/2025.",True,,1.5414109230041504,546,0.5319148936170213,0.44642857142857145,0.48543689320388356,0.3225806451612903,0.2702702702702703,0.2941176470588235,0.4148936170212766,0.3482142857142857,0.37864077669902907,4175540204f806df4bd8162a81c675c4,Energia e Recursos Minerais,Políticas Energéticas,mme,3460
Hybrid Nova Pro V2,"O Instituto Nacional do Seguro Social (INSS) realiza mutirões de atendimento em todo o Brasil neste fim de semana (21 e 22 de fevereiro), oferecendo mais de 15 mil vagas. As vagas estão distribuídas em diversas agências, com destaque para Parauapebas (300 vagas) e Marabá (260 vagas). Também estão previstas perícias médicas no Acre e Rondônia, além de 3.239 vagas no Ceará, sendo 2.975 para perícia médica e 264 para avaliação social.",True,,1.639915943145752,435,0.4942528735632184,0.5119047619047619,0.5029239766081871,0.313953488372093,0.3253012048192771,0.31952662721893493,0.3793103448275862,0.39285714285714285,0.3859649122807017,c8c018d8467084f3aa5ca90e9e5715ac,Saúde,Sistema Único de Saúde (SUS),inss,4854
Hybrid Nova Pro V2,"O Irã confirmou ter atacado várias bases norte-americanas no Oriente Médio, incluindo Bahrein, Kuwait, Catar e Emirados Árabes Unidos, em retaliação ao ataque sofrido neste sábado (28), segundo a rede Al Jazeera. A Guarda Revolucionária iraniana declarou que alvos militares de Israel e dos EUA na região foram atingidos por mísseis iranianos e que a operação continuará até a derrota definitiva do inimigo. O vice-ministro das Relações Exteriores do Irã, Hamid Ghanbari, afirmou que o país tem o direito de se defender e lamentou possíveis perdas humanitárias causadas pela escalada militar.",True,,2.1544606685638428,592,0.44761904761904764,0.5402298850574713,0.4895833333333333,0.22115384615384615,0.26744186046511625,0.2421052631578947,0.3047619047619048,0.367816091954023,0.3333333333333333,989909495f1f65c1e3dd396f7816e534,Relações Internacionais e Diplomacia,Acordos Internacionais,agencia_brasil,1198
Hybrid Nova Pro V2,"A Secretaria Nacional de Políticas Penais (SENAPPEN) publicou no SIASGnet duas Atas de Registro de Preços (ARP) para a aquisição de equipamentos de inteligência penal, visando fortalecer a capacidade operacional em inspeções, varreduras técnicas e mitigação de riscos em unidades prisionais. A ARP n° 93/2025 prevê a compra de 28 georradares de penetração do solo por R$ 21.528.640,00, e a ARP n° 94/2025 contempla a aquisição de 34 kits de varredura portátil, totalizando um investimento significativo do Fundo Penitenciário Nacional (FUNPEN) na modernização tecnológica do sistema penitenciário.",True,,2.358396291732788,597,0.7075471698113207,0.8152173913043478,0.7575757575757576,0.5904761904761905,0.6813186813186813,0.6326530612244898,0.5849056603773585,0.6739130434782609,0.6262626262626263,881e2e8e4a76a02591ad80ef89a46b03,Segurança Pública,Combate ao Crime Organizado,senappen,2505
Hybrid Nova Pro V2,"O Ministério do Turismo iniciou uma nova etapa do projeto Experiências do Brasil – Assentamentos, com oficinas de capacitação para fortalecer o turismo de base comunitária em assentamentos da reforma agrária. Realizado em parceria com o Instituto Federal do Maranhão (IFMA), o projeto visa qualificar moradores para estruturar, comunicar e promover experiências turísticas baseadas na cultura, natureza e modo de vida do campo. Nesta primeira etapa, as oficinas são realizadas nos assentamentos Egídio Brunetto (Mato Grosso), Denis Gonçalves (Minas Gerais), Nova Esperança (Alagoas) e Abril Vermelho (Pará).",True,,1.7438154220581055,607,0.5408163265306123,0.5955056179775281,0.5668449197860963,0.3711340206185567,0.4090909090909091,0.3891891891891892,0.45918367346938777,0.5056179775280899,0.48128342245989303,5cb0b9bc1a6553fa0ca3f9b2c5de2d4b,Turismo,Capacitação e Qualificação,turismo,3451
Hybrid Nova Pro V2,"O presidente Luiz Inácio Lula da Silva participa nesta sexta-feira (06/03) no Rio de Janeiro da inauguração da primeira fase do anel viário e túnel em Campo Grande, e da entrega de moradias na Comunidade do Aço. Essas iniciativas visam melhorar a infraestrutura viária e habitacional da cidade. O prefeito Eduardo Paes acompanha o presidente em ambos os eventos.",True,,1.5804235935211182,362,0.7313432835820896,0.5903614457831325,0.6533333333333333,0.48484848484848486,0.3902439024390244,0.4324324324324324,0.5970149253731343,0.4819277108433735,0.5333333333333333,3ecf0f59f384f7811cdd97af7d11afaf,Infraestrutura e Transportes,Obras Públicas,planalto,1741
Hybrid Nova Pro V2,"O Ministério da Gestão e da Inovação em Serviços Públicos (MGI) publicou no Diário Oficial da União (DOU) a Portaria MGI Nº 11.168, de 12 de dezembro de 2025, autorizando a Comissão Nacional de Energia Nuclear (CNEN) a nomear os 100 candidatos aprovados no concurso realizado este ano. Os cargos incluem 25 analistas em Ciência e Tecnologia, 11 pesquisadores, 42 tecnologistas e 22 técnicos.",True,,1.6012797355651855,391,0.76,0.6551724137931034,0.7037037037037037,0.6486486486486487,0.5581395348837209,0.6,0.7333333333333333,0.632183908045977,0.6790123456790123,f5c11784cac5841045fe969827231efe,"Ciência, Tecnologia e Inovação",Pesquisa Científica,crcnne,610
Hybrid Nova Pro V2,"O presidente Lula, acompanhado do ministro das Cidades, Jader Filho, visitou neste sábado (28/02) os municípios de Juiz de Fora e Ubá, atingidos pelas chuvas intensas. A comitiva sobrevoou áreas afetadas, visitou um centro de acolhimento e se reuniu com prefeitos para avaliar os danos e articular medidas emergenciais. O Ministério das Cidades se comprometeu a disponibilizar recursos para a Compra Assistida de novas moradias para as famílias afetadas, seguindo o modelo adotado no Rio Grande do Sul após eventos climáticos de 2024.",True,,1.4419219493865967,534,0.5444444444444444,0.4224137931034483,0.4757281553398058,0.39325842696629215,0.30434782608695654,0.3431372549019608,0.45555555555555555,0.35344827586206895,0.39805825242718446,e90bee24baa15fd702328d2c6b9a4392,Infraestrutura e Transportes,Obras Públicas,cidades,3177
Hybrid Nova Pro V2,"A Secretaria Nacional de Registro, Monitoramento e Pesquisa (SERMOP) do Ministério da Pesca e Aquicultura (MPA) retomou a Estatística Pesqueira Nacional após 13 anos, lançando o Boletim da Estatística Pesqueira e Aquícola 2023-2024 e um painel de dados públicos. A secretária nacional, Carolina Rodrigues, enfatizou a importância de dados consistentes para o desenvolvimento do setor, destacando a criação de um sistema estatístico nacional robusto para subsidiar a gestão da pesca e da aquicultura.",True,,1.4356186389923096,499,0.7209302325581395,0.43356643356643354,0.5414847161572053,0.5529411764705883,0.33098591549295775,0.41409691629955947,0.6511627906976745,0.3916083916083916,0.48908296943231444,9dc8199530098cc1ee3d4aeeb87f9eda,"Agricultura, Pecuária e Abastecimento",,mpa,5535
Hybrid Nova Pro V2,"O programa Sem Censura desta quinta-feira (19/3) traz Eri Johnson para falar sobre a peça ""Aluga-se Um Namorado"". Marcelo Skaf, oceanógrafo e mergulhador, discute seu novo livro “Pelos Mares do Mundo 2” e sua relação com o oceano. Gustavo Ziller também participa do programa para conversar sobre suas aventuras.",True,,1.5427629947662354,311,0.6964285714285714,0.43820224719101125,0.5379310344827587,0.38181818181818183,0.23863636363636365,0.29370629370629375,0.5714285714285714,0.3595505617977528,0.4413793103448275,eri-johnson-marcelo-skaf-e-gustavo-ziller-no-sem-censura_87acd6,"Cultura, Artes e Patrimônio",Eventos Culturais,tvbrasil,1119
Hybrid Nova Pro V2,"A Agência Nacional de Vigilância Sanitária (Anvisa) publicou uma resolução determinando a apreensão de canetas emagrecedoras sem registro no Brasil, incluindo lotes de Lipoless MD, Tirzec, Synedica e TG. A agência também proibiu o ingresso de canetas emagrecedoras no país e determinou a apreensão de lotes falsos de Mounjaro, botox e um medicamento para câncer. A ação fiscal prevê ainda o recolhimento de suplementos irregulares e de canabidiol fabricado por empresa sem autorização.",True,,1.7052891254425049,485,0.4235294117647059,0.6923076923076923,0.5255474452554745,0.2857142857142857,0.47058823529411764,0.35555555555555557,0.4117647058823529,0.6730769230769231,0.510948905109489,879621af0bfc6786459131cd6578e93a,Saúde,Vigilância Sanitária,anvisa,2324
Hybrid Nova Pro V2,"A Agência Nacional de Saúde Suplementar (ANS) aprovou a inclusão do medicamento Risanquizumabe no Rol de Procedimentos e Eventos em Saúde para o tratamento da retocolite ulcerativa, uma doença intestinal crônica. A cobertura obrigatória pelo plano de saúde entrará em vigor a partir de 4/5/2026 para pacientes adultos com retocolite ulcerativa de forma moderada a grave e resposta inadequada a outros tratamentos. A diretora de Normas e Habilitação dos Produtos, Lenise Secchin, destacou a importância do termo de responsabilidade no processo de aprovação.",True,,1.4571564197540283,556,0.7708333333333334,0.6851851851851852,0.7254901960784315,0.5578947368421052,0.4953271028037383,0.5247524752475248,0.5729166666666666,0.5092592592592593,0.5392156862745097,fba2454e73bdc1f5b18b6450ceff9834,Saúde,Sistema Único de Saúde (SUS),ans,2165
Hybrid Nova Pro V2,"O Fórum Internacional de Policiamento Inteligente e de Centros de Fusão, iniciado em 10 de março de 2026 na sede da Polícia Rodoviária Federal (PRF) em Brasília, reúne especialistas nacionais e internacionais para discutir novas estratégias de segurança pública. Realizado em parceria com o Ministério da Justiça e Segurança Pública (MJSP) por meio da Secretaria Nacional de Segurança Pública (Senasp), o evento visa promover a integração e a inteligência entre as forças de segurança, substituindo respostas isoladas por ações baseadas em evidências.",True,,1.7626841068267822,551,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.4854368932038835,0.4854368932038835,0.4854368932038835,0.36538461538461536,0.36538461538461536,0.3653846153846153,b0493edae895c0cdf699465270eb8bfb,Segurança Pública,Combate ao Crime Organizado,mj,3983
Hybrid Nova Pro V2,"A Agência Nacional de Transportes Terrestres (ANTT) realizou a sexta e última edição do InfraTalks 2025, com o tema ""O papel das concessões na sustentabilidade, conectividade e transformação"", na B3 em São Paulo. O evento, que antecedeu o leilão da BR-381/MG/SP, reuniu autoridades e especialistas para debater inovação, conectividade e práticas ESG no setor rodoviário. Durante o encontro, foi destacada a importância de uma regulação madura para promover desenvolvimento sustentável e ganhos ambientais.",True,,1.745102882385254,505,0.7613636363636364,0.6633663366336634,0.708994708994709,0.5517241379310345,0.48,0.5133689839572193,0.6818181818181818,0.594059405940594,0.6349206349206349,895e1a25c9b08d1ded9be0327d08aa36,Infraestrutura e Transportes,Logística e Transporte,antt,3639
Hybrid Nova Pro V2,"O Ministério da Saúde atualizou as regras para o registro, envio, monitoramento e consolidação das informações de produção dos Centros de Especialidades Odontológicas (CEO) e dos Laboratórios Regionais de Próteses Dentárias (LRPD). O Sistema de Informação para a Atenção Primária à Saúde (Siaps) será o sistema oficial para o acompanhamento da produção dos serviços bucais especializados no SUS. O cadastramento dos CEO e LRPD, bem como a verificação das informações das unidades de saúde, será realizado por meio do Siaps e do Cadastro Nacional de Estabelecimentos de Saúde (Cnes). A mudança visa obter informações mais qualificadas, consistentes e padronizadas, otimizando o uso dos recursos públicos e melhorando o planejamento.",True,,1.540024995803833,731,0.7,0.91,0.791304347826087,0.5968992248062015,0.7777777777777778,0.6754385964912281,0.6307692307692307,0.82,0.7130434782608696,ab2f4f205e21cb140b44c5e7ccefa7e9,Saúde,Programas e Projetos em Saúde,saude,4747
