technique,summary,success,error,latency,summary_length,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,news_id,original_length
Enhanced TextRank,"Mais de 2,4 mil serviços foram contratados pela plataforma, que conecta cerca de 8,1 mil microempreendedores individuais a 1,3 mil órgãos públicos ! Contrata+_1-Ano.png Em um ano de operação, a plataforma Contrata+Brasil já gerou R$ 13,7 milhões em renda direta para microempreendedores individuais (MEIs) por meio de contratações realizadas por órgãos públicos em todo o país. Desde o lançamento, em fevereiro do ano passado, 8.129 MEIs se cadastraram na plataforma, que também reúne 1.311 órgãos públicos entre prefeituras, governos estaduais, órgãos federais e suas entidades.",True,,0.05118250846862793,579,0.5229357798165137,0.6477272727272727,0.5786802030456852,0.3888888888888889,0.4827586206896552,0.43076923076923074,0.3302752293577982,0.4090909090909091,0.3654822335025381,doc_01_17_syn_short_4502,1004
Enhanced TextRank,"Cientistas de cinco países e especialistas indígenas apresentaram nesta quinta-feira (27) materiais que unem conhecimentos biológicos, indígenas e pesquisa social produzidos a partir de expedição científica realizada no extremo oeste do Amazonas. O evento de lançamento do livro **“Relatório do Inventário Rápido Biológico e Social do Alto Rio Içá #33”** e vídeo acontece às 9h, no Auditório da Ciência do Instituto Nacional de Pesquisas da Amazônia (Inpa/MCTI), com entrada gratuita. O inventário em campo no Alto Rio Içá foi realizado durante 25 dias, em maio de 2025. A região remota com paisagens pouco documentadas da Amazônia Ocidental agora conta com importantes materiais que trazem a caracterização da área estudada, informações sobre a geologia, flora e vegetação e catalogação de quatro grupos de animais (peixes, anfíbios e répteis, aves, mamíferos).",True,,0.03133821487426758,862,0.46794871794871795,0.9012345679012346,0.6160337552742616,0.36129032258064514,0.7,0.47659574468085103,0.358974358974359,0.691358024691358,0.4725738396624472,doc_15_22_syn_short_8939,1088
Enhanced TextRank,"Parceria garante novas edições do concurso até 2028 e aproxima pesquisa, setor produtivo e políticas públicas para o desenvolvimento florestal sustentável !",True,,0.03609633445739746,156,0.96,0.4,0.5647058823529413,0.6666666666666666,0.2711864406779661,0.38554216867469876,0.84,0.35,0.49411764705882355,doc_15_03_syn_extract_first_7291,386
Enhanced TextRank,"workshop_aeia.jpeg A Autoridade Nacional de Segurança Nuclear (ANSN) co-organizou, em parceria com o Escritório de Assuntos Legais da Agência Internacional de Energia Atômica (AIEA), o Workshop Nacional sobre a Convenção de Compensação Suplementar por Dano Nuclear (CSC), realizado no Hotel Windsor Brasília, entre os dias 9 e 12 de dezembro. O evento reuniu representantes de instituições estratégicas do setor nuclear brasileiro para uma discussão aprofundada sobre o regime global de responsabilidade civil por danos nucleares e seus potenciais impactos para o País. Atenta ao cenário atual do Programa Nuclear Brasileiro e às agendas que apontam para sua expansão, a ANSN estruturou o workshop como um espaço de governança técnica, articulação interinstitucional e qualificação do debate nacional.",True,,0.047881126403808594,801,0.6788321167883211,0.7322834645669292,0.7045454545454546,0.41911764705882354,0.4523809523809524,0.4351145038167939,0.5182481751824818,0.5590551181102362,0.5378787878787878,doc_05_01,4756
Enhanced TextRank,"Ação marca início da distribuição dos mil ônibus da 2ª etapa do Novo PAC Seleções, que beneficiarão até 120 mil estudantes de áreas rurais e de difícil acesso em todo o país, com investimentos de R$ 500 milhões !",True,,0.0341191291809082,212,0.8695652173913043,0.6060606060606061,0.7142857142857143,0.6666666666666666,0.46153846153846156,0.5454545454545455,0.782608695652174,0.5454545454545454,0.6428571428571429,doc_13_48_syn_extract_first_9698,385
Enhanced TextRank,"Comissão Julgadora seleciona trabalhos que irão à votação popular entre 3 e 8 de março ! Foto vencedora de 2025, de Josué Castilho dos Santos Com um volume de inscrições 3,5 vezes maior que o da edição de 2025, o prazo para avaliação da Comissão Julgadora do 3º Concurso de Fotos e Vídeos da Anatel, que se encerraria na última sexta-feira, foi estendido para 26 de fevereiro. Em razão disso, a votação popular, que será realizada pelo site da Anatel, ocorrerá entre 3 e 8 de março.",True,,0.032464027404785156,482,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.37755102040816324,0.37755102040816324,0.37755102040816324,0.35353535353535354,0.35353535353535354,0.35353535353535354,doc_07_06,2484
Enhanced TextRank,"Já em execução pela Ifac, o projeto no estado já conta com cinco laboratórios Mão na Massa nas cidades Cruzeiro do Sul, Xapuri, Tarauacá, Sena Madureira e Rio Branco. Segundo a ministra, a iniciativa logo começará a ser executada também pela Universidade Federal do Acre (Ufac). “É ciência entrando na escola pública, é oportunidade chegando aonde muitas vezes ela demorou a chegar”, continuou Luciana Santos.",True,,0.027974367141723633,409,0.4857142857142857,0.38202247191011235,0.42767295597484273,0.21739130434782608,0.17045454545454544,0.19108280254777069,0.34285714285714286,0.2696629213483146,0.3018867924528302,doc_05_23_syn_extract_middle_2375,410
Enhanced TextRank,"Advocacia-Geral da União confirma no TRF2 a legalidade da fiscalização ambiental e do auto de infração de mais de R$ 4 milhões contra empresa de serviços geofísicos ! sismica1.jpg A Advocacia-Geral da União (AGU) confirmou na Justiça a validade de multa ambiental aplicada pelo Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) à empresa Spectrum Geo do Brasil Serviços Geofísicos Ltda., no valor de R$ 4,07 milhões. O Tribunal Regional Federal da 2ª Região (TRF2) rejeitou recurso da empresa e confirmou a legalidade do auto de infração lavrado em razão da realização de pesquisa sísmica marítima em desacordo com as condicionantes da licença ambiental.",True,,0.03021836280822754,685,0.53125,0.7640449438202247,0.6267281105990783,0.36220472440944884,0.5227272727272727,0.42790697674418604,0.359375,0.5168539325842697,0.423963133640553,doc_15_05,2343
Enhanced TextRank,"Agendas com o presidente ocorrem nesta sexta-feira (06/03), com a presença do prefeito Eduardo Paes ! Presidente Lula participa da inauguração de anel viário e túnel de Campo Grande e da visita com entrega de moradias na Comunidade do Aço, no Rio O presidente da República, Luiz Inácio Lula da Silva, participa nesta sexta-feira, 6 de março, no Rio de Janeiro, de iniciativas que visam a melhoria da infraestrutura viária e habitacional da capital. Em Campo Grande, às 10h30, participa de inauguração da primeira fase do anel viário e túnel, que visam descongestionar o tráfego em Campo Grande da Zona Oeste do Rio.",True,,0.029392480850219727,615,0.5,0.686046511627907,0.5784313725490197,0.3333333333333333,0.4588235294117647,0.3861386138613861,0.2627118644067797,0.36046511627906974,0.303921568627451,doc_13_27,1741
Enhanced TextRank,Cédulas de Produto Rural (CPR) e avanço da industrialização impulsionam os números. Cooperativas e bancos públicos lideram liberações de recursos !,True,,0.025276899337768555,147,0.8461538461538461,0.30985915492957744,0.45360824742268047,0.64,0.22857142857142856,0.33684210526315794,0.8076923076923077,0.29577464788732394,0.4329896907216495,doc_01_36_syn_extract_first_4777,379
Enhanced TextRank,"Companhias aéreas globais suspenderam voos em todo o Oriente Médio neste sábado (28), após os Estados Unidos e Israel lançarem ataques contra o Irã, mergulhando a região em um novo confronto militar.",True,,0.026630401611328125,199,0.8421052631578947,0.5517241379310345,0.6666666666666666,0.6756756756756757,0.43859649122807015,0.5319148936170213,0.631578947368421,0.41379310344827586,0.5,doc_13_21_syn_extract_first_2129,199
Enhanced TextRank,"Neste domingo, 21 de março, Dia Internacional da Síndrome de Down, realizou-se mais uma edição da Caminhada Down.",True,,0.026703834533691406,113,0.6363636363636364,0.14,0.22950819672131148,0.3333333333333333,0.0707070707070707,0.11666666666666665,0.45454545454545453,0.1,0.16393442622950818,doc_03_46_syn_extract_first_6003,113
Enhanced TextRank,"O Dia Internacional das Mulheres foi marcado por diversas atividades no Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict). A programação contou com um café da manhã de confraternização e uma palestra ministrada pela analista de Qualidade da Informação no Núcleo Estratégico de Apoio e Gestão de Projetos (NEAP) do Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict), Érika Stella Menezes, que abordou a violência contra a mulher e a importância de ampliar o debate sobre o tema no ambiente institucional. O encontro também contou com depoimentos de mulheres participantes, que compartilharam experiências e realizaram a leitura de frases de autoestima e valorização feminina. Durante o evento, o diretor do Ibict, Tiago Braga, destacou que o país enfrenta um cenário preocupante de violência contra as mulheres e reforçou o compromisso institucional com o enfrentamento desse problema.",True,,0.029897689819335938,917,0.37579617834394907,0.8194444444444444,0.5152838427947599,0.23717948717948717,0.5211267605633803,0.32599118942731276,0.2802547770700637,0.6111111111111112,0.38427947598253276,doc_07_26_syn_short_9701,2153
Enhanced TextRank,"Conjunto de participantes aumentou 3,4% em relação ao final de 2024, totalizando 92.818. Destaque para crescimento de consultores de valores mobiliários",True,,0.026767730712890625,152,0.92,0.2875,0.4380952380952381,0.6666666666666666,0.20253164556962025,0.3106796116504854,0.88,0.275,0.41904761904761906,doc_09_01_syn_extract_first_6169,152
Enhanced TextRank,"Novo polo em Recife amplia a presença da rede no Nordeste e fortalece o acesso de empresas pernambucanas a mercados internacionais e oportunidades de inovação. EEN Brasil inaugura polo em Recife para impulsionar o crescimento de empresas exportadoras O consórcio Enterprise Europe Network (EEN Brasil) inaugurou, no dia 16 de março, seu primeiro polo em Pernambuco, com sede em Recife, em parceria com o UNINASSAU - Centro Universitário Maurício de Nassau. A iniciativa tem como objetivo fortalecer a internacionalização de empresas pernambucanas e ampliar o acesso a mercados globais, especialmente na União Europeia.",True,,0.028165340423583984,618,0.51,0.6986301369863014,0.5895953757225434,0.29292929292929293,0.4027777777777778,0.3391812865497076,0.31,0.4246575342465753,0.35838150289017345,doc_09_40_syn_short_2684,1430
Enhanced TextRank,"Kátia Regis, coordenadora-geral de Justiça Racial e Combate ao Racismo ! Hoje, 8 de março, no Dia Internacional da Mulher, finalizamos a 8ª Edição do Caminhos Amefricanos: Programa de Intercâmbios Sul-Sul, em Santo Domingo, na República Dominicana. Um aspecto fundamental do programa é o enfoque na paridade de gênero, garantida pelo artigo 9º da Portaria Interministerial nº 233, que institui o Caminhos Amefricanos. O Programa objetiva contribuir com a promoção da igualdade racial por meio de intercâmbios de curta duração no exterior, particularmente, em países africanos, latino-americanos e caribenhos, fortalecendo a implementação da Lei nº 10.639/2003, que tornou obrigatório o ensino da História e Cultura Afro-brasileira e Africana.",True,,0.03296351432800293,742,0.5079365079365079,0.6213592233009708,0.5589519650655022,0.336,0.4117647058823529,0.37004405286343617,0.3333333333333333,0.4077669902912621,0.36681222707423583,doc_07_24_syn_short_5741,3665
Enhanced TextRank,"**Brasília, 05/03/2026** – O Ministério da Justiça e Segurança Pública (MJSP) reúne, nesta sexta-feira (6), autoridades do Governo Federal para apresentar os resultados da Operação Mulher Segura e da Operação Alerta Lilás. As iniciativas são voltadas à prevenção e ao enfrentamento da violência contra mulheres em todo o país. A Operação Mulher Segura, coordenada pelo MJSP, cumpriu 20% dos cerca de 8 mil mandados de prisão em aberto, garantindo proteção às mulheres em situação de risco. Já a Operação Alerta Lilás, conduzida pela Polícia Rodoviária Federal, cumpriu mais de 300 mandados.",True,,0.02904534339904785,590,0.6814159292035398,0.7,0.6905829596412556,0.5,0.5137614678899083,0.5067873303167421,0.504424778761062,0.5181818181818182,0.5112107623318385,doc_19_28_syn_extract_middle_7548,1566
Enhanced TextRank,"**LUTA CONTRA A FOME E A DESNUTRIÇÃO** – A 39ª Conferência Regional é um espaço de diálogo e discussão técnica e política em alto nível sobre os progressos e desafios da América Latina e do Caribe na luta contra a fome e a desnutrição. Por decisão adotada pelos países-membros da região na 38ª sessão, o Brasil sediará a 39ª Conferência Regional da FAO, demonstrando grande interesse e compromisso em promover os esforços regionais de combate à fome e à desnutrição.",True,,0.0253143310546875,466,0.6595744680851063,0.9253731343283582,0.7701863354037266,0.5483870967741935,0.7727272727272727,0.6415094339622641,0.3829787234042553,0.5373134328358209,0.4472049689440994,doc_01_28_syn_extract_middle_8657,466
Enhanced TextRank,"O Aprimora Rede+ conta com os eixos de Reordenamento das Provisões Socioassistenciais, articulação da Rede, fortalecimento de parcerias, educação permanente e Gestão da Informação e Acompanhamento da Rede Socioassistencial. A iniciativa é fruto de um Acordo de Cooperação Técnica firmado entre a Sudene e o MDS em setembro do ano passado. As instituições apostam na estratégia de promover uma formação continuada, aprimorando as provisões de serviços, programas e projetos executados pelas entidades e Organizações da Sociedade Civil (OSCs) no âmbito do Sistema Único de Assistência Social (SUAS).",True,,0.025986433029174805,597,0.78,0.7722772277227723,0.7761194029850748,0.6363636363636364,0.63,0.6331658291457286,0.73,0.7227722772277227,0.7263681592039801,doc_03_04_syn_extract_middle_5658,597
Enhanced TextRank,! julio_camara.jpeg,True,,0.024599790573120117,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doc_05_02_syn_extract_first_2312,231
Enhanced TextRank,"Trilha do Ararapira, financiada pelo Programa Biodiversidade Litoral do Paraná, tem 15km, sete pontes suspensas, passarela, sinalização completa e conecta três comunidades caiçaras ! O Parque Nacional do Superagui, no litoral norte do Paraná, abriu um novo capítulo em sua história, ao inaugurar sua primeira trilha bimodal estruturada e aberta à visitação pública de forma permanente. A travessia completa é formada pelos trechos Trilha do Ararapira (15 km), Praia Deserta (21 km) e Trilha da Praia Deserta (3 km). Ela conecta praias isoladas, áreas de mata e comunidades tradicionais aproxima os visitantes dos saberes, histórias e modos de vida que integram a identidade do litoral paranaense, proporcionando uma vivência do território em diálogo com as comunidades que o habitam e cuidam dele.",True,,0.042412519454956055,797,0.49230769230769234,0.6274509803921569,0.5517241379310345,0.27906976744186046,0.3564356435643564,0.3130434782608696,0.2846153846153846,0.3627450980392157,0.31896551724137934,doc_15_09,7525
Enhanced TextRank,"A Secretaria-Executiva da Conitec publicou hoje uma Cartilha sobre as recentes mudanças trazidas pelas publicações do novo Decreto (Decreto nº 12.716, de 12 de novembro de 2025) e na nova portaria (Portaria GM/MS nº 8.817, de 21/11/2025), O material foi elaborado com o objetivo de apresentar e explicar, de forma clara e acessível, quais são as inovações nos processos de avaliação da Conitec e o porquê são mudanças importantes. A cartilha é destinada a gestores, profissionais de saúde, representantes de organizações da sociedade civil, pesquisadores, Núcleos de Avaliação de Tecnologias em Sáude (NATS) parceiros da Conitec, fabricantes e demandantes da Conitec e demais interessados. A proposta é contribuir para a compreensão do processo decisório da Conitec e incentivar uma participação qualificada, informada e transparente.",True,,0.02924799919128418,834,0.5138888888888888,0.961038961038961,0.6696832579185519,0.4195804195804196,0.7894736842105263,0.547945205479452,0.4305555555555556,0.8051948051948052,0.5610859728506787,doc_05_03,1255
Enhanced TextRank,"Neste mês de fevereiro, a Cerimônia do Chá e o concerto musical na Casa Pacheco Leão acontecem nos dias 27 e 28, respectivamente. A cerimônia será conduzida pela professora Li Lu, com acompanhamento musical da professora Jing Tingting, que toca o instrumento de cordas dedilhadas tradicional chinês zhongruan. Gratuita, a atividade acontece, na sexta-feira, em dois horários, às 11h e às 15h. Os ingressos gratuitos podem ser retirados no site jbrj.eleventickets.com.",True,,0.0304107666015625,467,0.4125,0.44,0.4258064516129032,0.13924050632911392,0.14864864864864866,0.1437908496732026,0.2125,0.22666666666666666,0.21935483870967742,doc_07_10,2512
Enhanced TextRank,"Texto saiu no Diário Oficial da União dessa quarta-feira (25) e reforça a criminalização da prática, impondo medidas efetivas de prevenção por meio de educação para vulneráveis e empregadores ! MDHC celebra publicação de decreto que reforça combate global ao trabalho escravo",True,,0.027220487594604492,275,0.6346153846153846,0.4782608695652174,0.5454545454545455,0.35294117647058826,0.2647058823529412,0.3025210084033613,0.4807692307692308,0.36231884057971014,0.4132231404958678,doc_19_15_syn_extract_first_2343,515
Enhanced TextRank,"Medida estabelece diretrizes para resgate e manejo de animais em desastres, considerando os impactos ambientais, sanitários, sociais e conectando às políticas de defesa civil e segurança de barragens !",True,,0.04960060119628906,201,0.9354838709677419,0.3918918918918919,0.5523809523809524,0.7333333333333333,0.3013698630136986,0.42718446601941745,0.9032258064516129,0.3783783783783784,0.5333333333333333,doc_15_36_syn_extract_first_6464,450
Enhanced TextRank,"Ações incluem doação inicial de R$ 200 mil via Fundação BB, flexibilização de crédito e renegociação de dívidas para pessoas físicas, empresas e produtores rurais, além de apoio aos municípios atingidos ! Banco do Brasil anuncia medidas de apoio às vítimas das enchentes na Zona da Mata mineira O Banco do Brasil acionou o protocolo do Programa Ajuda Humanitária e lançou campanha de apoio às pessoas atingidas pelas fortes chuvas na região da Zona da Mata, em Minas Gerais. A doação inicial é de R$ 200 mil, realizada por meio da Fundação Banco do Brasil, destinada a instituições sem fins lucrativos da região.",True,,0.0335996150970459,612,0.5294117647058824,0.75,0.6206896551724139,0.4067796610169492,0.5783132530120482,0.47761194029850745,0.3277310924369748,0.4642857142857143,0.3842364532019704,doc_17_26,5301
Enhanced TextRank,"A participação da sociedade é fundamental para avançar nos debates e estratégias de enfrentamento da prática discriminatória, destaca a ministra da Igualdade Racial, Anielle Franco. “Esse comitê amplia a participação de povos, comunidades tradicionais e grupos historicamente vulnerabilizados nos debates sobre o racismo ambiental e esse é um avanço muito importante. O problema é coletivo e as soluções também precisam ser. Ao jogar luz sobre o tema, o Ministério da Igualdade Racial consolida sua visibilidade institucional dentro e fora do Brasil e aponta caminhos para o aperfeiçoamento das legislações vigentes e das correções históricas no campo da justiça climática”.",True,,0.02478170394897461,674,0.41964285714285715,0.7704918032786885,0.5433526011560693,0.26126126126126126,0.48333333333333334,0.3391812865497076,0.3125,0.5737704918032787,0.4046242774566474,doc_15_16_syn_extract_middle_3677,675
Enhanced TextRank,"Representando a B3, o vice-presidente de produtos e clientes, Luiz Masagão, enfatizou a importância da educação financeira para a vida prática e para o desenvolvimento do País. “A educação financeira é essencial para qualquer carreira e para a vida cotidiana. Ela transforma conceitos em algo aplicável, ajudando as pessoas a tomar decisões melhores. A OLITEF cumpre um papel fundamental ao levar esse conhecimento de forma acessível aos jovens”.",True,,0.026706457138061523,446,0.7922077922077922,0.8591549295774648,0.8243243243243243,0.6447368421052632,0.7,0.6712328767123288,0.7532467532467533,0.8169014084507042,0.7837837837837838,doc_11_25_syn_extract_middle_1096,446
Enhanced TextRank,"O conceito do Programa foi elevado pela segunda vez consecutiva e se refere à Avaliação Quadrienal 2021-2024 ! 2025-09-10_Escola de Governo_Pós_DeividOliveira (7) v2.JPG O **Programa de Pós-Graduação em Ciência e Tecnologia das Radiações, Minerais e Materiais (PPG-CDTN)** conquistou **nota 6** na Avaliação Quadrienal 2021-2024 da Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes). O resultado consolida a Pós-Graduação do Centro de Desenvolvimento da Tecnologia Nuclear (CDTN) como um Programa de Excelência, reconhecimento concedido a cursos com comprovada distinção nacional e inserção internacional significativa, em uma escala que varia de 1 a 7.",True,,0.02524852752685547,670,0.5811965811965812,0.6868686868686869,0.6296296296296295,0.45689655172413796,0.5408163265306123,0.4953271028037384,0.42735042735042733,0.5050505050505051,0.46296296296296297,doc_11_08_syn_short_6574,1413
Enhanced TextRank,"Presidente em exercício reforça que o mais urgente é socorro às vítimas e anuncia recursos de R$ 800 por pessoa desabrigada, a serem destinados às prefeituras ! Nesta terça-feira, 24 de fevereiro, o presidente da República em exercício e ministro do Desenvolvimento, Indústria, Comércio e Serviços (MDIC), Geraldo Alckmin, fez um balanço das ações do Governo do Brasil na Zona da Mata Mineira, especialmente nas cidades de Juiz de Fora e Ubá, principais atingidas pelas fortes chuvas das últimas horas. A primeira tarefa é a Defesa, as Forças Armadas, a logística, tropa, viatura, apoio ao Corpo de Bombeiros, à Saúde e à equipe da Força Nacional do SUS. Em seguida, é recuperar, ajudar as famílias a se recuperarem e também a infraestrutura dos municípios”, apontou Alckmin.",True,,0.03222966194152832,775,0.38848920863309355,0.5625,0.45957446808510644,0.18840579710144928,0.2736842105263158,0.22317596566523604,0.2517985611510791,0.3645833333333333,0.2978723404255319,doc_19_08,4007
Enhanced TextRank,"Evento em Brasília reúne autoridades da América Latina e do Caribe para discutir políticas de combate à fome e fortalecimento da agricultura familiar ! WhatsApp Image 2026-03-03 at 12.01.47 (1).jpeg A presidente do Fundo Nacional de Desenvolvimento da Educação (FNDE), Fernanda Pacobahyba, participou, na segunda-feira (2/3), do início das atividades da 39ª Conferência Regional da Organização das Nações Unidas para a Alimentação e a Agricultura (FAO) para a América Latina e o Caribe. A alimentação escolar esteve no centro das discussões como política estratégica para o enfrentamento da fome e para o desenvolvimento social, com ênfase no Programa Nacional de Alimentação Escolar (PNAE), considerado referência internacional por garantir refeições equilibradas e incentivar a compra de produtos da agricultura familiar.",True,,0.02773761749267578,823,0.4647887323943662,0.7857142857142857,0.584070796460177,0.2765957446808511,0.46987951807228917,0.34821428571428575,0.2746478873239437,0.4642857142857143,0.3451327433628319,doc_17_29_syn_short_3938,3028
